"","Time","0ugmL_SIgA","30ugmL_SIgA","300ugmL_SIgA","0ugmL_SD","30ugmL_SD","300ugmL_SD","0_lower","0_upper","30_lower","30_upper","300_lower","300_upper"
"773",3221.65075,0.70725,0.52325,0.76025,0.26151672986637,0.262968312412985,0.26151672986637,0.44573327013363,0.96876672986637,0.260281687587015,0.786218312412985,0.49873327013363,1.02176672986637
"774",3225.8005,0.7075,0.5235,0.75775,0.259957688864938,0.25992050066639,0.259957688864938,0.447542311135062,0.967457688864938,0.26357949933361,0.78342050066639,0.497792311135062,1.01770768886494
"775",3229.96741666667,0.70475,0.5195,0.75625,0.260846059327464,0.264482356059278,0.260846059327464,0.443903940672536,0.965596059327464,0.255017643940722,0.783982356059278,0.495403940672536,1.01709605932746
"776",3234.11791666667,0.70275,0.5215,0.7555,0.256850799752178,0.263231678691351,0.256850799752178,0.445899200247822,0.959600799752178,0.258268321308649,0.784731678691351,0.498649200247822,1.01235079975218
"777",3238.26791666667,0.6955,0.517,0.74775,0.253992618002965,0.261641453137686,0.253992618002965,0.441507381997035,0.949492618002965,0.255358546862314,0.778641453137686,0.493757381997035,1.00174261800296
"778",3242.41816666667,0.6985,0.51575,0.75325,0.25204100195537,0.259338099784818,0.25204100195537,0.44645899804463,0.95054100195537,0.256411900215182,0.775088099784818,0.50120899804463,1.00529100195537
"779",3246.58408333333,0.694,0.5045,0.746,0.251698728642002,0.254633560239023,0.251698728642002,0.442301271357998,0.945698728642002,0.249866439760977,0.759133560239023,0.494301271357998,0.997698728642002
"780",3250.73483333333,0.691,0.49725,0.74525,0.24931439322002,0.253481590390045,0.24931439322002,0.44168560677998,0.94031439322002,0.243768409609955,0.750731590390045,0.49593560677998,0.99456439322002
"781",3254.88483333333,0.68375,0.495,0.7405,0.2461115939298,0.252945975786662,0.2461115939298,0.4376384060702,0.9298615939298,0.242054024213338,0.747945975786662,0.4943884060702,0.9866115939298
"782",3259.05125,0.68275,0.488,0.74225,0.244759065204948,0.249749708041204,0.244759065204948,0.437990934795052,0.927509065204948,0.238250291958796,0.737749708041204,0.497490934795052,0.987009065204948
"783",3263.2015,0.68025,0.48125,0.73875,0.240985995443719,0.249041328564825,0.240985995443719,0.439264004556281,0.921235995443719,0.232208671435175,0.730291328564825,0.497764004556281,0.979735995443719
"784",3267.3505,0.677,0.47625,0.7385,0.242825726259252,0.252307187108625,0.242825726259252,0.434174273740748,0.919825726259252,0.223942812891375,0.728557187108625,0.495674273740748,0.981325726259252
"785",3271.51816666667,0.67175,0.47,0.73225,0.23998385362353,0.245482518046941,0.23998385362353,0.43176614637647,0.91173385362353,0.224517481953059,0.715482518046941,0.49226614637647,0.97223385362353
"786",3275.66741666667,0.6685,0.46425,0.73,0.237155891064647,0.243049377699265,0.237155891064647,0.431344108935353,0.905655891064647,0.221200622300735,0.707299377699265,0.492844108935353,0.967155891064647
"787",3279.81816666667,0.6655,0.45675,0.73,0.234990779960973,0.242909276617149,0.234990779960973,0.430509220039027,0.900490779960973,0.213840723382851,0.699659276617149,0.495009220039027,0.964990779960973
